Symbol,ShortName,Sector,Industry,MarketCap,AveragePrice,PE_Ratio,DividendYield,Beta,Revenue,ProfitMargins,EBITDA,ForwardEps,TrailingEps,SharesOutstanding
BOSCHLTD.NS,BOSCH LTD,Consumer Cyclical,Auto Parts,466202773306.09265,15806.913137293943,inf,0.0166,0.685,163643998208,0.1421,0,0.0,787.82,29493600
JSWENERGY.NS,JSW ENERGY LTD,Utilities,Utilities - Independent Power Producers,370953841562.3355,212.6687389361434,inf,0.0033000002,0.032,114000101376,0.14416,0,6.24,10.01,1744280064
BIOCON.BO,BIOCON LTD.,Healthcare,Biotechnology,380329410107.9037,317.78861138695163,inf,0.0049,0.417,146124996608,0.08214,0,17.51,10.04,1196800000
HEROMOTOCO.NS,HERO MOTOCORP LTD,Consumer Cyclical,Auto Manufacturers,536809548538.8288,2685.0949297167335,inf,0.0247,0.825,366062206976,0.09875,0,0.0,180.54,199922000
JUBLFOOD.NS,JUBILANT FOODWORKS,Consumer Cyclical,Restaurants,323599323363.1801,491.4696177633835,inf,0.0027,0.287,53511380992,0.04118,0,29.14,3.34,658432000
PAGEIND.NS,PAGE INDUSTRIES LT,Consumer Cyclical,Apparel Manufacturing,357484325588.85754,32050.164120967333,inf,0.0114,0.492,46240645120,0.116639994,0,655.95,484.48,11153900
AMBUJACEM.BO,AMBUJA CEMENTS LTD.,Basic Materials,Building Materials,851137857304.9883,345.5527548539011,inf,0.004,0.12,322316304384,0.09824,0,8.28,9.01,2463119872
ASTRAL.NS,ASTRAL LTD,Industrials,Building Products & Equipment,338634505793.00336,1260.612282861012,inf,0.0018000001,0.421,55224999936,0.10325,0,28.67,20.97,268627008
MUTHOOTFIN.BO,MUTHOOT FINANCE LTD.,Financial Services,Credit Services,446984171091.9186,1113.3909393109773,inf,0.0135,0.914,86817406976,0.47902,0,48.97,103.61,401462016
ABB.NS,ABB INDIA LTD,Industrials,Specialty Industrial Machinery,499544302021.274,2357.364054312598,inf,0.0037,0.69,104465203200,0.1189,0,80.53,58.71,211908000
CHOLAFIN.NS,CHOLAMANDALAM INV,Financial Services,Credit Services,510734225251.0319,608.0726690261495,inf,0.0017,0.88,78376296448,0.40957,0,0.0,38.76,839923008
GUJGASLTD.NS,GUJARAT GAS LTD,Utilities,Utilities - Regulated Gas,293637856385.9342,426.5574014163712,inf,0.0121,0.298,154845806592,0.071279995,0,28.33,16.05,688390016
NAUKRI.BO,INFO EDGE (INDIA) LTD.,Communication Services,Internet Content & Information,516724219092.9932,4001.674468492207,inf,0.0033000002,0.908,24837019648,0.09743,0,31.88,18.8,129127000
MARICO.BO,MARICO LTD.,Consumer Defensive,Household & Personal Products,575220087090.0787,444.9722520677667,inf,0.0184,0.146,96150003712,0.15237,0,8.89,11.33,1292710016
TORNTPHARM.BO,TORRENT PHARMACEUTICALS LTD.,Healthcare,Drug Manufacturers - Specialty & Generic,485220383049.8973,1433.6757656910381,inf,0.0112,0.294,104741502976,0.14265999,0,65.82,44.09,338444992
SAIL.NS,STEEL AUTHOR INDIA,Basic Materials,Steel,300498826169.1732,72.75066944850687,inf,0.0121,1.74,1065504669696,0.0291,0,8.32,7.51,4130530048
BALKRISIND.NS,BALKRISHNA INDS,Consumer Cyclical,Auto Parts,344958619869.1374,1784.419549985225,inf,0.0067000003,0.79,90039599104,0.13822,0,0.0,64.45,193316992
INDUSINDBK.BO,INDUSIND BANK LTD.,Financial Services,Banks - Regional,841272682008.7773,1080.8827757333454,inf,0.0094,1.265,261268307968,0.3436,0,91.9,115.3,778320000
AUROPHARMA.BO,AUROBINDO PHARMA LTD.,Healthcare,Drug Manufacturers - Specialty & Generic,414748291727.4599,707.8352628256146,inf,0.0039,0.58,278946807808,0.09932,0,49.98,47.22,585939008
SIEMENS.BO,SIEMENS LTD.,Industrials,Specialty Industrial Machinery,834427404549.8276,2343.107392311096,inf,0.0017,0.559,203638996992,0.09839,0,0.0,56.6,356120000
HAVELLS.BO,HAVELLS INDIA LTD.,Industrials,Electrical Equipment & Parts,655087520420.4595,1045.3251676810414,inf,0.0046,0.614,180072005632,0.06565,0,16.47,18.92,626683008
HINDPETRO.NS,HINDUSTAN PETROL,Energy,Oil & Gas Refining & Marketing,346468282601.13525,244.241146729602,inf,0.0297,0.811,4256133808128,0.03974,0,54.58,119.23,1418550016
TATAMOTORS.BO,TATA MOTORS LTD.,Consumer Cyclical,Auto Manufacturers,1237252885094.829,372.24720370142086,inf,0.002,1.818,4238738194432,0.04577,0,23.65,50.72,3323739904
LUPIN.BO,LUPIN LTD.,Healthcare,Drug Manufacturers - Specialty & Generic,414206303444.4741,908.8453952889694,inf,0.0023999999,0.65,194801106944,0.09194,0,38.09,39.14,455750016
PIIND.NS,PI INDUSTRIES,Basic Materials,Agricultural Inputs,389834618670.3556,2569.908885573106,inf,0.0031,0.628,74904002560,0.21260999,0,117.09,104.85,151692000
STARHEALTH.NS,Star Health & Al Ins Co L,Financial Services,Insurance - Diversified,367036886774.304,627.1101018779347,inf,0.0,-0.101,121836199936,0.06603,0,0.0,13.48,585283008
ALKEM.NS,ALKEM LAB LTD,Healthcare,Drug Manufacturers - Specialty & Generic,364661289871.8474,3049.899969655396,inf,0.0092,0.342,126343602176,0.12452,0,180.02,131.37,119565000
BANDHANBNK.NS,BANDHAN BANK LTD,Financial Services,Banks - Regional,505689914650.4773,313.9039955262613,inf,0.0082,1.079,93737672704,0.31825,0,31.92,18.52,1610969984
IDEA.NS,VODAFONE IDEA LTD,Communication Services,Telecom Services,615518326781.2687,9.258211976887724,inf,0.0,0.631,425079013376,-0.70533997,0,-5.72,-6.2,66483499008
TATAMTRDVR.BO,TATA MOTORS LTD - DVR,Consumer Cyclical,Auto Manufacturers,102342043039.1154,201.2614309630896,inf,0.0031,1.818,4238738194432,0.04577,0,29.02,50.72,508503008
BIOCON.NS,BIOCON LTD,Healthcare,Biotechnology,377751527429.2387,315.63463187603503,inf,0.0049,0.417,146124996608,0.08214,0,8.05,10.04,1196800000
ACC.NS,ACC LIMITED,Basic Materials,Building Materials,349518454617.38763,1861.249392808834,inf,0.003,0.345,199589199872,0.117060006,0,133.84,124.0,187787008
SONACOMS.NS,Sona BLW Precision Frgs L,Consumer Cyclical,Auto Parts,326211696085.03723,556.2499933242798,inf,0.0047999998,0.18,30432319488,0.16048999,0,0.0,8.34,586448000
PNB.NS,PUNJAB NATL BANK,Financial Services,Banks - Regional,562088120095.0735,51.047870652961116,inf,0.0047,0.905,368723001344,0.20691,0,11.64,6.93,11011000320
DLF.BO,DLF LTD.,Real Estate,Real Estate - Development,857202985106.6552,346.3012541469775,inf,0.0045,0.622,57482231808,0.41341,0,0.0,9.57,2475310080
HAL.NS,HINDUSTAN AERONAUT,Industrials,Aerospace & Defense,642220318792.473,960.2935842989332,inf,0.0073,0.836,281070010368,0.21858,0,91.89,92.01,668774976
VOLTAS.NS,VOLTAS LTD,Industrials,Specialty Industrial Machinery,286081334747.5289,864.594471385178,inf,0.0029,0.376,112351297536,0.02488,0,24.27,8.51,330884992
UBL.NS,UNITED BREWERIES L,Consumer Defensive,Beverages - Brewers,369372489416.7702,1396.9951422731467,inf,0.0037,0.438,77551796224,0.043670002,0,28.85,12.84,264404992
TATACOMM.NS,TATA COMMUNICATION,Communication Services,Telecom Services,301368607685.8669,1057.4337111784803,inf,0.0121,1.275,209688199168,0.04618,0,11.13,33.98,285000000
LUPIN.NS,LUPIN LTD,Healthcare,Drug Manufacturers - Specialty & Generic,411340511753.33325,902.5573171967442,inf,0.0023999999,0.65,194801106944,0.09194,0,50.29,39.14,455750016
AUROPHARMA.NS,AUROBINDO PHARMA,Healthcare,Drug Manufacturers - Specialty & Generic,410832747679.2941,701.1527515152126,inf,0.0039,0.58,278946807808,0.09932,0,62.29,47.22,585939008
JINDALSTEL.NS,JINDAL STEEL & PWR,Basic Materials,Steel,391594139069.44696,390.64486579524663,inf,0.0021,1.369,502317285376,0.10880999,0,20.33,54.45,1002430016
IDBI.BO,IDBI BANK LTD.,Financial Services,Banks - Regional,480228905554.019,44.66248357609699,inf,0.0109,0.979,142776483840,0.37401,0,0.0,4.96,10752400384
HINDALCO.BO,HINDALCO INDUSTRIES LTD.,Basic Materials,Aluminum,788519676693.1353,352.49924692354705,inf,0.0046,1.405,2158250033152,0.043520004,0,29.04,42.2,2236940032
NMDC.NS,NMDC LTD,Basic Materials,Steel,277932850331.4472,94.83788628254122,inf,0.045100003,1.032,206699102208,0.31127,0,23.03,21.95,2930609920
POLICYBZR.NS,PB Fintech Limited,Financial Services,Insurance Brokers,320137874911.32684,713.6981873865772,inf,0.0,0.64,32171999232,-0.0008,0,0.0,-0.12,448561984
COLPAL.NS,COLGATE-PALM (IND),Consumer Defensive,Household & Personal Products,419821088628.1441,1543.5394223407634,inf,0.0156,0.302,55410569216,0.22740999,0,53.38,46.31,271985984
COLPAL.BO,COLGATE-PALMOLIVE (INDIA) LTD.,Consumer Defensive,Household & Personal Products,433271540631.72864,1592.9921618009869,inf,0.0156,0.302,55410569216,0.22740999,0,31.42,46.35,271985984
GAIL.BO,GAIL (INDIA) LTD.,Utilities,Utilities - Regulated Gas,611367794679.4484,92.98256456656534,inf,0.0525,0.804,1336787599360,0.06033,0,0.0,12.28,6575079936
ABBOTINDIA.NS,ABBOTT INDIA LTD,Healthcare,Drug Manufacturers - General,374310291769.1608,17615.182230433984,inf,0.0068,0.057,57533599744,0.19910999,0,0.0,538.94,21249300
MAXHEALTH.NS,Max Healthcare Ins Ltd,Healthcare,Medical Care Facilities,395096561437.2189,406.5147476697673,inf,0.0011999999,0.186,51975999488,0.20337,0,0.0,10.81,971912000
VEDL.BO,VEDANTA LIMITED,Basic Materials,Other Industrial Metals & Mining,783653373605.7188,210.95154945153757,inf,0.1083,1.407,1417929949184,0.0299,0,0.0,12.6,3714850048
IOB.NS,INDIAN OVERSEAS BK,Financial Services,Banks - Regional,398446861926.34955,21.079166684721667,inf,0.0,0.879,103939735552,0.24157,0,0.9,1.37,18902401024
ASHOKLEY.NS,ASHOK LEYLAND,Industrials,Farm & Heavy Construction Machinery,337006897464.3159,114.77146618420252,inf,0.040700004,0.861,454156091392,0.05246,0,7.75,8.1,2936329984
ADANIPOWER.NS,ADANI POWER LTD,Utilities,Utilities - Independent Power Producers,705006979637.1359,182.78919915473963,inf,0.0,0.612,472296194048,0.49405998,0,-2.23,57.82,3856940032
TRENT.NS,TRENT LTD,Consumer Cyclical,Apparel Retail,430135383350.2717,1209.9789099832183,inf,0.0007,0.355,126643798016,0.1174,0,53.24,41.85,355489984
CANBK.NS,CANARA BANK,Financial Services,Banks - Regional,412849082754.6587,227.5741384746959,inf,0.019299999,0.954,550466355200,0.26638,0,87.69,80.83,1814130048
AUBANK.NS,AU SMALL FINANCE B,Financial Services,Banks - Regional,399393108229.1412,537.7351332938623,inf,0.0016,0.778,64642326528,0.23742001,0,21.21,22.84,742732032
HONAUT.NS,HONEYWELL AUTO IND,Industrials,Electrical Equipment & Parts,317647454307.79944,35926.79248678954,inf,0.0021,0.37,39571898368,0.11756,0,315.8,524.56,8841520
AARTIIND.NS,AARTI IND LTD,Basic Materials,Specialty Chemicals,227314981008.19156,627.0688902969114,inf,0.0053,0.641,62555799552,0.06925,0,0.0,11.94,362504000
UNITDSPR.BO,UNITED SPIRITS LTD.,,,0.0,755.796104103737,inf,0.0,0.0,0,0.0,0,0.0,0.0,0
POLYCAB.NS,POLYCAB INDIA LTD,Industrials,Electrical Equipment & Parts,336764903507.6391,2241.4532594156112,inf,0.0034999999,0.728,167712292864,0.09911,0,129.49,110.54,150244000
VBL.NS,VARUN BEVERAGES,Consumer Defensive,Beverages - Non-Alcoholic,573616822063.3641,441.4474760012333,inf,0.0017,0.564,160425803776,0.12815,0,24.19,15.75,1299399936
DALBHARAT.NS,DALMIA BHARAT LTD,Basic Materials,Building Materials,279125250641.0081,1488.2870019462116,inf,0.0049,0.62,146910003200,0.056220002,0,74.32,44.17,187548000
TATAELXSI.NS,TATA ELXSI,Technology,Software - Application,287403597903.33856,4614.968076242984,inf,0.0085,0.942,34905858048,0.22828,0,0.0,127.14,62276400
BOSCHLTD.BO,BOSCH LTD.,Consumer Cyclical,Auto Parts,478266140159.8986,16215.929563020405,inf,0.0166,0.685,163643998208,0.1421,0,664.18,787.62,29493600
MFSL.NS,MAX FINANCIAL SERV,Financial Services,Insurance - Life,254163426688.45828,736.4600808332806,inf,0.0,0.778,416468762624,0.01033,0,9.25,12.49,345115008
CONCOR.NS,CONTAINER CORP,Industrials,Railroads,360852369780.9942,592.2466991387524,inf,0.0152,0.599,85126103040,0.14364,0,25.26,20.05,609294016
COFORGE.NS,COFORGE LIMITED,Technology,Information Technology Services,212251852525.1881,3433.329330246811,inf,0.0147,0.619,89904996352,0.07776,0,187.4,111.98,61821000
YESBANK.NS,YES BANK,Financial Services,Banks - Regional,806458080718.9366,26.83738579179091,inf,0.0,0.58,115470901248,0.1113,0,0.78,0.44,30049800192
PETRONET.BO,PETRONET LNG LTD.,Energy,Oil & Gas Refining & Marketing,328680684817.4647,219.1204565449765,inf,0.0328,0.477,528100884480,0.0664,0,18.32,23.37,1500000000
BHARATFORG.NS,BHARAT FORGE,Consumer Cyclical,Auto Parts,318423166816.55383,683.9147236895021,inf,0.0062,1.053,151469146112,0.056160003,0,0.0,18.33,465588992
PERSISTENT.NS,PERSISTENT SYSTEMS,Technology,Information Technology Services,117296750799.91003,1540.0509793303158,inf,0.0064999997,0.712,98215870464,0.11134,0,55.25,71.19,76164200
ADANIENT.BO,ADANI ENTERPRISES LTD.,Energy,Thermal Coal,1737926905596.2563,1524.497285610751,inf,0.0004,0.85,1076382072832,0.03263,0,0.0,30.8,1140000000
DEEPAKNTR.NS,DEEPAK NITRITE,Basic Materials,Chemicals,205269849142.3382,1504.9882412018515,inf,0.0031,0.43,75169800192,0.105220005,0,0.0,57.92,136392992
OFSS.NS,ORACLE FIN SERVICE,Technology,Software - Infrastructure,283372365255.2506,3269.2650858561196,inf,0.0322,0.377,63729610752,0.34825,0,261.0,254.85,86677696
UPL.BO,UPL LIMITED,Basic Materials,Agricultural Inputs,465080805703.64514,619.6054474554563,inf,0.0197,0.942,455890010112,-0.00983,0,52.07,-7.66,750608000
TIINDIA.NS,TUBE INVESTMENTS O,Industrials,Conglomerates,318675480758.10284,1647.736221745912,inf,0.0011,0.622,156537094144,0.0844,0,52.8,43.75,193402000
RELAXO.NS,RELAXO FOOTWEARS,Consumer Cyclical,Footwear & Accessories,212594117945.27542,854.0008239499188,inf,0.003,0.307,29317900288,0.06903,0,11.64,8.16,248939008
PGHH.BO,PROCTER & GAMBLE HYGIENE & HEA,Consumer Defensive,Household & Personal Products,421419312816.4981,12982.446860865542,inf,0.0124,0.188,40073998336,0.18861,0,142.31,233.14,32460700
PETRONET.NS,PETRONET LNG,Energy,Oil & Gas Refining & Marketing,311297395113.6024,207.5315967424016,inf,0.0328,0.477,528100884480,0.0664,0,22.46,23.36,1500000000
ABBOTINDIA.BO,ABBOTT INDIA LTD.,Healthcare,Drug Manufacturers - General,373620935902.1728,17582.740885684365,inf,0.0068,0.057,57533599744,0.19910999,0,273.66,538.69,21249300
OBEROIRLTY.NS,OBEROI REALTY LTD,Real Estate,Real Estate - Development,279723064203.10785,769.3111603128872,inf,0.0054,0.616,41424416768,0.39080003,0,33.46,44.53,363601984
IGL.NS,INDRAPRASTHA GAS,Utilities,Utilities - Regulated Gas,290981480136.4058,415.68722067527403,inf,0.030299999,0.388,141088702464,0.13813,0,26.9,27.82,700001024
PFC.NS,POWER FINANCE CORP,Financial Services,Credit Services,382353721853.3098,115.86124988049751,inf,0.035099998,0.841,352740605952,0.53335,0,47.85,57.01,3300100096
PIIND.BO,P.I.INDUSTRIES LTD.,Basic Materials,Agricultural Inputs,389028752915.0325,2564.5963723534032,inf,0.0031,0.628,74904002560,0.21260999,0,36.46,104.92,151692000
YESBANK.BO,YES BANK LTD.,Financial Services,Banks - Regional,811012987844.9468,26.98896440785182,inf,0.0,0.58,115470901248,0.1113,0,30.06,0.44,30049800192
KANSAINER.NS,KANSAI NEROLAC PAI,Basic Materials,Specialty Chemicals,259816979669.28668,321.40449959714823,inf,0.0064,0.275,77656399872,0.14979,0,0.0,14.38,808380032
ABCAPITAL.NS,ADITYA BIRLA CAPIT,Financial Services,Financial Conglomerates,304428050066.2916,117.08681233723958,inf,0.0,0.97,233898098688,0.11536,0,7.08,10.64,2600019968
NHPC.NS,NHPC LTD,Utilities,Utilities - Renewable,320376314349.04913,31.89410896517312,inf,0.0198,0.239,97727897600,0.38044998,0,3.9,3.3,10044999680
MRF.NS,MRF LTD,Consumer Cyclical,Auto Parts,345137665868.74506,81378.51282172836,inf,0.0014,0.335,246680895488,0.08212,0,5267.96,4774.98,4241140
DIXON.NS,DIXON TECHNOLOGIES,Technology,Consumer Electronics,199052982482.7086,3327.4433061420723,inf,0.0004,0.428,160983793664,0.02194,0,107.12,60.14,59821600
LALPATHLAB.NS,DR LAL PATHLABS LT,Healthcare,Diagnostics & Research,185862563266.28815,2233.5732514711644,inf,0.010199999,0.278,21721819136,0.15185,0,29.38,39.66,83213104
ALKEM.BO,Alkem Laboratories Limited,Healthcare,Drug Manufacturers - Specialty & Generic,369116516062.49603,3087.1619291807474,inf,0.0092,0.342,126343602176,0.12452,0,93.58,131.35,119565000
UNIONBANK.NS,UNION BK OF INDIA,Financial Services,Banks - Regional,425704514467.3921,55.767127359569265,inf,0.0191,1.191,456179777536,0.29113,0,17.46,18.86,7633610240
ZEEL.NS,ZEE ENTERTAIN ENT,Communication Services,Broadcasting,226103465225.40036,235.39718722371222,inf,0.0,0.749,85793701888,-0.00792,0,8.83,1.19,960518976
IDFCFIRSTB.NS,IDFC FIRST BANK,Financial Services,Banks - Regional,365742624446.005,51.72241102298872,inf,0.0,0.903,200048902144,0.14708,0,0.0,4.23,7071260160
TVSMOTOR.NS,TVS MOTOR CO,Consumer Cyclical,Auto Manufacturers,391343927344.69806,823.7310655834606,inf,0.0039,0.375,372850098176,0.043860003,0,0.0,34.42,475087008
ACC.BO,ACC LTD.,Basic Materials,Building Materials,357666432368.6114,1904.638857490138,inf,0.003,0.345,199589199872,0.117060006,0,0.0,124.03,187787008
IRFC.NS,Indian Railway Fin Corp L,Financial Services,Credit Services,543454006601.7694,41.585033319240196,inf,0.0099,0.527,62182850560,0.97107005,0,5.1,4.62,13068499968
FLUOROCHEM.NS,Gujarat Fluorochem Ltd,Basic Materials,Specialty Chemicals,220361995024.81345,2006.0263543451383,inf,0.0011,0.484,46192214016,0.14415,0,0.0,60.71,109850000
PEL.BO,PIRAMAL ENTERPRISES LTD.,Financial Services,Financial Conglomerates,329077345904.2463,1464.75334679453,inf,0.0335,0.772,92831096832,-0.21722001,0,62.15,-87.55,224664000
GLAXO.NS,GLAXO SMITHKLINE P,Healthcare,Drug Manufacturers - General,241630197109.12683,1426.3378930446786,inf,0.0150999995,0.221,33113630720,0.15972,0,45.3,31.27,169406000
SCHAEFFLER.NS,SCHAEFFLER INDIA L,Consumer Cyclical,Auto Parts,274446364920.34967,1755.8499137600425,inf,0.0075,0.108,74304200704,0.12104,0,0.0,57.73,156304000
JUBLFOOD.BO,JUBILANT FOODWORKS LTD,Consumer Cyclical,Restaurants,324666712312.1155,493.09072510466603,inf,0.0027,0.287,53511380992,0.04118,0,27.97,3.34,658432000
APOLLOHOSP.BO,APOLLO HOSPITALS ENTERPRISE LT,Healthcare,Medical Care Facilities,503737255896.24304,3503.40636313589,inf,0.0025,0.556,184175001600,0.042859998,0,0.0,54.89,143784992
3MINDIA.NS,3M INDIA LTD,Industrials,Conglomerates,260851939635.19983,23155.758904510374,inf,0.0067000003,0.294,41408552960,0.13193,0,0.0,486.39,11265100
OFSS.BO,ORACLE FINANCIAL SERVICES SOFT,Technology,Software - Infrastructure,300028360212.60925,3461.425188466122,inf,0.0322,0.377,63729610752,0.34825,0,208.07,254.89,86677696
LAURUSLABS.NS,LAURUS LABS LTD,Healthcare,Drug Manufacturers - Specialty & Generic,187002723691.52426,346.9657049611163,inf,0.0018000001,1.136,50408300544,0.03185,0,23.37,2.97,538966016
IPCALAB.NS,IPCA LABORATORIES,Healthcare,Drug Manufacturers - Specialty & Generic,225567680754.00934,889.0978492810888,inf,0.0015,0.231,71874502656,0.07851,0,40.2,22.28,253704000
CROMPTON.NS,CROMPTON GREAVES C,Consumer Cyclical,"Furnishings, Fixtures & Appliances",205035527688.21082,318.82023541595555,inf,0.0095,0.407,71427702784,0.06058,0,7.33,6.76,643107008
SUPREMEIND.NS,SUPREME INDUSTRIES,Industrials,Building Products & Equipment,273263981194.13022,2151.227543704332,inf,0.0061000003,0.715,101342601216,0.105550006,0,44.14,84.24,127027000
KANSAINER.BO,KANSAI NEROLAC PAINTS LTD.,Basic Materials,Specialty Chemicals,372763535981.51434,461.12412630884273,inf,0.0064,0.275,77656399872,0.14979,0,11.61,14.38,808380032
HINDPETRO.BO,HINDUSTAN PETROLEUM CORPORATIO,Energy,Oil & Gas Refining & Marketing,359537679057.7687,253.45435480067604,inf,0.0297,0.811,4256133808128,0.03974,0,39.27,119.23,1418550016
GMRINFRA.NS,GMR AIRPORTS INFRA,Industrials,Airports & Air Services,208743964536.64255,34.58344780357139,inf,0.0,0.763,82171002880,-0.10706,0,0.0,-1.46,6035950080
TORNTPOWER.NS,TORRENT POWER,Utilities,Utilities - Independent Power Producers,228880865575.87427,476.2229995727539,inf,0.0104,0.476,266924998656,0.06939,0,30.27,38.53,480616992
IPCALAB.BO,IPCA LABORATORIES LTD.,Healthcare,Drug Manufacturers - Specialty & Generic,226518387550.23645,892.8451563642531,inf,0.0015,0.231,71874502656,0.07851,0,39.73,22.26,253704000
CLEAN.NS,Clean Science & Tech Ltd,Basic Materials,Specialty Chemicals,173731259607.24063,1635.0869593724412,inf,0.0038,-0.175,7808180224,0.32567,0,29.29,23.95,106252000
ATUL.NS,ATUL LTD,Basic Materials,Specialty Chemicals,199227125333.70267,6766.811992938702,inf,0.0034,0.371,47256801280,0.06835,0,106.25,109.67,29441800
IGL.BO,INDRAPRASTHA GAS LTD.,Utilities,Utilities - Regulated Gas,296149235355.7461,423.0697173319365,inf,0.030299999,0.388,141088702464,0.13813,0,14.05,27.82,700001024
ABFRL.NS,ADITYA BIRLA FASH,Consumer Cyclical,Apparel Manufacturing,222657509459.03116,220.3897029419933,inf,0.0,0.128,134689398784,-0.04346,0,1.17,-6.13,1010289984
JKCEMENT.NS,JK CEMENTS LTD,Basic Materials,Building Materials,189162863860.06363,2448.1334347126453,inf,0.0037,0.594,112281149440,0.06086,0,69.45,88.47,77268200
